Metadata_Experiment,Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
toxin14A,p70,B12,48h,10,15hHB101_20200127,water,1,Zinc dichloride,400,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p70,H01,48h,10,15hHB101_20200127,water,1,Zinc dichloride,0,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p70,H09,48h,10,15hHB101_20200127,water,1,Zinc dichloride,50,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p70,H10,48h,10,15hHB101_20200127,water,1,Zinc dichloride,100,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p70,H11,48h,10,15hHB101_20200127,water,1,Zinc dichloride,200,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p70,H12,48h,10,15hHB101_20200127,water,1,Zinc dichloride,400,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p71,B01,48h,10,15hHB101_20200127,water,1,Zinc dichloride,0,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p71,B09,48h,10,15hHB101_20200127,water,1,Zinc dichloride,50,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p71,B10,48h,10,15hHB101_20200127,water,1,Zinc dichloride,100,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p71,B11,48h,10,15hHB101_20200127,water,1,Zinc dichloride,200,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p71,B12,48h,10,15hHB101_20200127,water,1,Zinc dichloride,400,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p71,H01,48h,10,15hHB101_20200127,water,1,Zinc dichloride,0,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p71,H09,48h,10,15hHB101_20200127,water,1,Zinc dichloride,50,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p71,H10,48h,10,15hHB101_20200127,water,1,Zinc dichloride,100,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p71,H11,48h,10,15hHB101_20200127,water,1,Zinc dichloride,200,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p71,H12,48h,10,15hHB101_20200127,water,1,Zinc dichloride,400,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p72,B01,48h,10,15hHB101_20200127,water,1,Zinc dichloride,0,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p72,B09,48h,10,15hHB101_20200127,water,1,Zinc dichloride,50,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p72,B10,48h,10,15hHB101_20200127,water,1,Zinc dichloride,100,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p72,B11,48h,10,15hHB101_20200127,water,1,Zinc dichloride,200,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p72,B12,48h,10,15hHB101_20200127,water,1,Zinc dichloride,400,20200126,serial; Rscript,XZ1516,3,,,""
toxin14A,p72,H01,48h,10,15hHB101_20200127,water,1,Zinc dichloride,0,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p72,H09,48h,10,15hHB101_20200127,water,1,Zinc dichloride,50,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p72,H10,48h,10,15hHB101_20200127,water,1,Zinc dichloride,100,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p72,H11,48h,10,15hHB101_20200127,water,1,Zinc dichloride,200,20200126,serial; Rscript,ECA396,3,,,""
toxin14A,p72,H12,48h,10,15hHB101_20200127,water,1,Zinc dichloride,400,20200126,serial; Rscript,ECA396,3,,,""
